Bridge_ID,Location,Age (years),Material,Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Maintenance_History,Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Material_Composition,Bridge_Design,Construction_Quality,Temperature (°C),Humidity (%),Collapse_Status
5470,Region_5,48,Steel,1116.5616561656166,29.612961296129615,59.22592259225923,5514.851485148515,Windy,2734.7734773477346,2024-12-22,54.6954695469547,5.46954695469547,637.5637563756376,273.47734773477345,"Steel 70%, Concrete 30%",Arch,Good,13.756375637563757,54.6954695469547,Standing
5471,Region_1,21,Concrete,1116.7566756675667,29.61746174617462,59.23492349234924,5515.841584158416,Rainy,2735.273527352735,2024-12-23,54.70547054705471,5.47054705470547,637.6437643764377,273.5273527352735,"Concrete 80%, Wood 20%",Beam,Good,13.764376437643762,54.70547054705471,Standing
5472,Region_2,9,Wood,1116.951695169517,29.621962196219624,59.24392439243925,5516.831683168317,Sunny,2735.7735773577356,2024-12-24,54.71547154715472,5.471547154715472,637.7237723772378,273.57735773577355,"Concrete 80%, Wood 20%",Truss,Good,13.772377237723774,54.71547154715472,Standing
5473,Region_3,42,Steel,1117.1467146714672,29.626462646264628,59.252925292529255,5517.821782178218,Snowy,2736.273627362736,2024-12-25,54.725472547254725,5.472547254725472,637.8037803780378,273.6273627362736,"Steel 70%, Concrete 30%",Arch,Good,13.780378037803779,54.725472547254725,Standing
5474,Region_4,26,Concrete,1117.3417341734173,29.63096309630963,59.26192619261926,5518.811881188119,Cloudy,2736.7736773677366,2024-12-26,54.73547354735474,5.473547354735474,637.8837883788378,273.67736773677365,"Concrete 80%, Wood 20%",Beam,Good,13.78837883788379,54.73547354735474,Standing
5475,Region_5,6,Wood,1117.5367536753674,29.635463546354636,59.27092709270927,5519.80198019802,Windy,2737.273727372737,2024-12-27,54.74547454745475,5.474547454745474,637.963796379638,273.7273727372737,"Concrete 80%, Wood 20%",Truss,Good,13.796379637963796,54.74547454745475,Standing
5476,Region_1,17,Steel,1117.7317731773178,29.63996399639964,59.27992799279928,5520.79207920792,Rainy,2737.7737773777376,2024-12-28,54.75547554755476,5.475547554755476,638.0438043804381,273.77737773777375,"Steel 70%, Concrete 30%",Arch,Good,13.804380438043808,54.75547554755476,Standing
5477,Region_2,6,Concrete,1117.926792679268,29.644464446444644,59.28892889288929,5521.782178217822,Sunny,2738.273827382738,2024-12-29,54.76547654765477,5.476547654765477,638.1238123812382,273.8273827382738,"Concrete 80%, Wood 20%",Beam,Good,13.812381238123812,54.76547654765477,Standing
5478,Region_3,31,Wood,1118.121812181218,29.648964896489648,59.297929792979296,5522.772277227723,Snowy,2738.7738773877386,2024-12-30,54.775477547754775,5.477547754775477,638.2038203820382,273.87738773877385,"Concrete 80%, Wood 20%",Truss,Good,13.820382038203817,54.775477547754775,Standing
5479,Region_4,22,Steel,1118.3168316831684,29.653465346534656,59.30693069306931,5523.762376237623,Cloudy,2739.273927392739,2024-12-31,54.78547854785479,5.478547854785479,638.2838283828382,273.9273927392739,"Steel 70%, Concrete 30%",Arch,Good,13.82838283828383,54.78547854785479,Standing
5480,Region_5,3,Concrete,1118.5118511851185,29.65796579657966,59.31593159315932,5524.752475247525,Windy,2739.7739773977396,2025-01-01,54.7954795479548,5.479547954795479,638.3638363836384,273.97739773977395,"Concrete 80%, Wood 20%",Beam,Good,13.836383638363834,54.7954795479548,Standing
5481,Region_1,22,Wood,1118.7068706870687,29.662466246624664,59.32493249324933,5525.742574257426,Rainy,2740.27402740274,2025-01-02,54.80548054805481,5.480548054805481,638.4438443844385,274.027402740274,"Concrete 80%, Wood 20%",Truss,Good,13.844384438443846,54.80548054805481,Standing
5482,Region_2,34,Steel,1118.9018901890188,29.666966696669668,59.333933393339336,5526.732673267326,Sunny,2740.7740774077406,2025-01-03,54.81548154815482,5.481548154815481,638.5238523852386,274.07740774077405,"Steel 70%, Concrete 30%",Arch,Good,13.852385238523851,54.81548154815482,Standing
5483,Region_3,15,Concrete,1119.0969096909691,29.671467146714672,59.342934293429344,5527.722772277228,Snowy,2741.274127412741,2025-01-04,54.825482548254826,5.482548254825483,638.6038603860386,274.1274127412741,"Concrete 80%, Wood 20%",Beam,Good,13.860386038603863,54.825482548254826,Standing
5484,Region_4,14,Wood,1119.2919291929193,29.675967596759676,59.35193519351935,5528.712871287129,Cloudy,2741.7741774177416,2025-01-05,54.83548354835484,5.4835483548354835,638.6838683868386,274.17741774177415,"Concrete 80%, Wood 20%",Truss,Good,13.868386838683868,54.83548354835484,Standing
5485,Region_5,46,Steel,1119.4869486948694,29.68046804680468,59.36093609360936,5529.702970297029,Windy,2742.274227422742,2025-01-06,54.84548454845485,5.484548454845484,638.7638763876388,274.2274227422742,"Steel 70%, Concrete 30%",Arch,Good,13.876387638763873,54.84548454845485,Standing
5486,Region_1,20,Concrete,1119.6819681968198,29.684968496849685,59.36993699369937,5530.693069306931,Rainy,2742.7742774277426,2025-01-07,54.85548554855486,5.485548554855486,638.8438843884389,274.27742774277425,"Concrete 80%, Wood 20%",Beam,Good,13.884388438843885,54.85548554855486,Standing
5487,Region_2,35,Wood,1119.8769876987699,29.68946894689469,59.37893789378938,5531.683168316832,Sunny,2743.274327432743,2025-01-08,54.86548654865487,5.486548654865486,638.923892389239,274.3274327432743,"Concrete 80%, Wood 20%",Truss,Good,13.89238923892389,54.86548654865487,Standing
5488,Region_3,48,Steel,1120.07200720072,29.693969396939696,59.38793879387939,5532.6732673267325,Snowy,2743.7743774377436,2025-01-09,54.875487548754876,5.487548754875488,639.003900390039,274.37743774377435,"Steel 70%, Concrete 30%",Arch,Good,13.900390039003902,54.875487548754876,Standing
5489,Region_4,48,Concrete,1120.2670267026704,29.6984698469847,59.3969396939694,5533.663366336634,Cloudy,2744.274427442744,2025-01-10,54.88548854885489,5.488548854885488,639.083908390839,274.4274427442744,"Concrete 80%, Wood 20%",Beam,Good,13.908390839083907,54.88548854885489,Standing
5490,Region_5,36,Wood,1120.4620462046205,29.702970297029704,59.40594059405941,5534.653465346534,Windy,2744.7744774477446,2025-01-11,54.8954895489549,5.48954895489549,639.1639163916392,274.47744774477445,"Concrete 80%, Wood 20%",Truss,Good,13.916391639163919,54.8954895489549,Standing
5491,Region_1,34,Steel,1120.6570657065706,29.70747074707471,59.41494149414942,5535.6435643564355,Rainy,2745.274527452745,2025-01-12,54.90549054905491,5.4905490549054905,639.2439243924393,274.5274527452745,"Steel 70%, Concrete 30%",Arch,Good,13.924392439243924,54.90549054905491,Standing
5492,Region_2,11,Concrete,1120.8520852085207,29.711971197119713,59.423942394239425,5536.633663366337,Sunny,2745.7745774577456,2025-01-13,54.915491549154915,5.491549154915492,639.3239323932394,274.57745774577455,"Concrete 80%, Wood 20%",Beam,Good,13.932393239323936,54.915491549154915,Standing
5493,Region_3,7,Wood,1121.047104710471,29.716471647164717,59.432943294329434,5537.623762376237,Snowy,2746.274627462746,2025-01-14,54.925492549254926,5.492549254925493,639.4039403940394,274.6274627462746,"Concrete 80%, Wood 20%",Truss,Good,13.940394039403941,54.925492549254926,Standing
5494,Region_4,22,Steel,1121.2421242124212,29.72097209720972,59.44194419441944,5538.6138613861385,Cloudy,2746.7746774677466,2025-01-15,54.93549354935494,5.493549354935493,639.4839483948394,274.67746774677465,"Steel 70%, Concrete 30%",Arch,Good,13.948394839483946,54.93549354935494,Standing
5495,Region_5,30,Concrete,1121.4371437143714,29.725472547254725,59.45094509450945,5539.60396039604,Windy,2747.274727472747,2025-01-16,54.94549454945495,5.494549454945495,639.5639563956396,274.7274727472747,"Concrete 80%, Wood 20%",Beam,Good,13.956395639563958,54.94549454945495,Standing
5496,Region_1,9,Wood,1121.6321632163217,29.72997299729973,59.45994599459946,5540.59405940594,Rainy,2747.7747774777476,2025-01-17,54.95549554955496,5.495549554955495,639.6439643964397,274.77747774777475,"Concrete 80%, Wood 20%",Truss,Good,13.964396439643963,54.95549554955496,Standing
5497,Region_2,48,Steel,1121.8271827182718,29.734473447344737,59.46894689468947,5541.584158415842,Sunny,2748.274827482748,2025-01-18,54.965496549654965,5.496549654965497,639.7239723972398,274.8274827482748,"Steel 70%, Concrete 30%",Arch,Good,13.972397239723975,54.965496549654965,Standing
5498,Region_3,28,Concrete,1122.022202220222,29.73897389738974,59.47794779477948,5542.574257425743,Snowy,2748.7748774877487,2025-01-19,54.97549754975498,5.4975497549754975,639.8039803980398,274.87748774877485,"Concrete 80%, Wood 20%",Beam,Good,13.98039803980398,54.97549754975498,Standing
5499,Region_4,35,Wood,1122.217221722172,29.743474347434745,59.48694869486949,5543.564356435643,Cloudy,2749.274927492749,2025-01-20,54.98549854985499,5.498549854985499,639.8839883988398,274.9274927492749,"Concrete 80%, Wood 20%",Truss,Good,13.988398839883992,54.98549854985499,Standing
5500,Region_5,34,Steel,1122.4122412241225,29.74797479747975,59.4959495949595,5544.554455445545,Windy,2749.7749774977497,2025-01-21,54.995499549955,5.4995499549955,639.96399639964,274.97749774977495,"Steel 70%, Concrete 30%",Arch,Good,13.996399639963997,54.995499549955,Standing
5501,Region_1,30,Concrete,1122.6072607260726,29.752475247524753,59.504950495049506,5545.544554455446,Rainy,2750.27502750275,2025-01-22,55.00550055005501,5.5005500550055,640.0440044004401,275.027502750275,"Concrete 80%, Wood 20%",Beam,Good,14.004400440044002,55.00550055005501,Standing
5502,Region_2,0,Wood,1122.8022802280227,29.756975697569757,59.513951395139514,5546.534653465346,Sunny,2750.7750775077507,2025-01-23,55.015501550155015,5.501550155015502,640.1240124012402,275.07750775077506,"Concrete 80%, Wood 20%",Truss,Good,14.012401240124014,55.015501550155015,Standing
5503,Region_3,35,Steel,1122.997299729973,29.76147614761476,59.52295229522952,5547.524752475248,Snowy,2751.275127512751,2025-01-24,55.02550255025503,5.502550255025502,640.2040204020402,275.1275127512751,"Steel 70%, Concrete 30%",Arch,Good,14.020402040204019,55.02550255025503,Standing
5504,Region_4,39,Concrete,1123.1923192319232,29.765976597659765,59.53195319531953,5548.514851485148,Cloudy,2751.7751775177517,2025-01-25,55.03550355035504,5.503550355035504,640.2840284028402,275.17751775177516,"Concrete 80%, Wood 20%",Beam,Good,14.02840284028403,55.03550355035504,Standing
5505,Region_5,29,Wood,1123.3873387338733,29.77047704770477,59.54095409540954,5549.504950495049,Windy,2752.275227522752,2025-01-26,55.04550455045505,5.504550455045504,640.3640364036404,275.2275227522752,"Concrete 80%, Wood 20%",Truss,Good,14.036403640364036,55.04550455045505,Standing
5506,Region_1,41,Steel,1123.5823582358237,29.774977497749777,59.549954995499554,5550.495049504951,Rainy,2752.7752775277527,2025-01-27,55.05550555055506,5.505550555055506,640.4440444044405,275.27752775277526,"Steel 70%, Concrete 30%",Arch,Good,14.044404440444048,55.05550555055506,Standing
5507,Region_2,36,Concrete,1123.7773777377738,29.77947794779478,59.55895589558956,5551.485148514851,Sunny,2753.275327532753,2025-01-28,55.065506550655066,5.506550655065507,640.5240524052406,275.3275327532753,"Concrete 80%, Wood 20%",Beam,Good,14.052405240524052,55.065506550655066,Standing
5508,Region_3,11,Wood,1123.972397239724,29.783978397839785,59.56795679567957,5552.475247524752,Snowy,2753.7753775377537,2025-01-29,55.07550755075508,5.507550755075507,640.6040604060406,275.37753775377536,"Concrete 80%, Wood 20%",Truss,Good,14.060406040604057,55.07550755075508,Standing
5509,Region_4,46,Steel,1124.167416741674,29.78847884788479,59.57695769576958,5553.465346534654,Cloudy,2754.275427542754,2025-01-30,55.08550855085509,5.508550855085509,640.6840684068407,275.4275427542754,"Steel 70%, Concrete 30%",Arch,Good,14.06840684068407,55.08550855085509,Standing
5510,Region_5,46,Concrete,1124.3624362436244,29.792979297929794,59.58595859585959,5554.455445544554,Windy,2754.7754775477547,2025-01-31,55.0955095509551,5.509550955095509,640.7640764076408,275.47754775477546,"Concrete 80%, Wood 20%",Beam,Good,14.076407640764074,55.0955095509551,Standing
5511,Region_1,7,Wood,1124.5574557455745,29.797479747974798,59.594959495949595,5555.445544554455,Rainy,2755.275527552755,2025-02-01,55.10551055105511,5.510551055105511,640.844084408441,275.5275527552755,"Concrete 80%, Wood 20%",Truss,Good,14.084408440844086,55.10551055105511,Standing
5512,Region_2,26,Steel,1124.7524752475247,29.801980198019802,59.603960396039604,5556.435643564357,Sunny,2755.7755775577557,2025-02-02,55.115511551155116,5.511551155115511,640.924092409241,275.57755775577556,"Steel 70%, Concrete 30%",Arch,Good,14.092409240924091,55.115511551155116,Standing
5513,Region_3,8,Concrete,1124.947494749475,29.806480648064806,59.61296129612961,5557.425742574257,Snowy,2756.275627562756,2025-02-03,55.12551255125513,5.512551255125513,641.004100410041,275.6275627562756,"Concrete 80%, Wood 20%",Beam,Good,14.100410041004103,55.12551255125513,Standing
5514,Region_4,11,Wood,1125.1425142514252,29.81098109810981,59.62196219621962,5558.415841584158,Cloudy,2756.7756775677567,2025-02-04,55.13551355135514,5.5135513551355135,641.084108410841,275.67756775677566,"Concrete 80%, Wood 20%",Truss,Good,14.108410841084108,55.13551355135514,Standing
5515,Region_5,27,Steel,1125.3375337533753,29.815481548154818,59.630963096309635,5559.40594059406,Windy,2757.275727572757,2025-02-05,55.14551455145515,5.514551455145514,641.1641164116412,275.7275727572757,"Steel 70%, Concrete 30%",Arch,Good,14.116411641164113,55.14551455145515,Standing
5516,Region_1,25,Concrete,1125.5325532553254,29.81998199819982,59.63996399639964,5560.39603960396,Rainy,2757.7757775777577,2025-02-06,55.155515551555155,5.515551555155516,641.2441244124412,275.77757775777576,"Concrete 80%, Wood 20%",Beam,Good,14.124412441244125,55.155515551555155,Standing
5517,Region_2,35,Wood,1125.7275727572758,29.824482448244826,59.64896489648965,5561.3861386138615,Sunny,2758.275827582758,2025-02-07,55.165516551655166,5.516551655165516,641.3241324132414,275.8275827582758,"Concrete 80%, Wood 20%",Truss,Good,14.13241324132413,55.165516551655166,Standing
5518,Region_3,8,Steel,1125.922592259226,29.82898289828983,59.65796579657966,5562.376237623762,Snowy,2758.7758775877587,2025-02-08,55.17551755175518,5.517551755175518,641.4041404140414,275.87758775877586,"Steel 70%, Concrete 30%",Arch,Good,14.140414041404142,55.17551755175518,Standing
5519,Region_4,24,Concrete,1126.117611761176,29.833483348334834,59.66696669666967,5563.366336633663,Cloudy,2759.275927592759,2025-02-09,55.18551855185519,5.518551855185518,641.4841484148415,275.9275927592759,"Concrete 80%, Wood 20%",Beam,Good,14.148414841484147,55.18551855185519,Standing
5520,Region_5,6,Wood,1126.3126312631264,29.837983798379838,59.675967596759676,5564.3564356435645,Windy,2759.7759775977597,2025-02-10,55.1955195519552,5.51955195519552,641.5641564156416,275.97759775977596,"Concrete 80%, Wood 20%",Truss,Good,14.156415641564159,55.1955195519552,Standing
5521,Region_1,35,Steel,1126.5076507650765,29.842484248424842,59.684968496849685,5565.346534653465,Rainy,2760.27602760276,2025-02-11,55.205520552055205,5.5205520552055205,641.6441644164416,276.027602760276,"Steel 70%, Concrete 30%",Arch,Good,14.164416441644164,55.205520552055205,Standing
5522,Region_2,9,Concrete,1126.7026702670266,29.846984698469846,59.69396939693969,5566.336633663366,Sunny,2760.7760776077607,2025-02-12,55.21552155215522,5.521552155215522,641.7241724172418,276.07760776077606,"Concrete 80%, Wood 20%",Beam,Good,14.172417241724176,55.21552155215522,Standing
5523,Region_3,22,Wood,1126.897689768977,29.85148514851485,59.7029702970297,5567.3267326732675,Snowy,2761.2761276127612,2025-02-13,55.22552255225523,5.522552255225523,641.8041804180418,276.1276127612761,"Concrete 80%, Wood 20%",Truss,Good,14.180418041804181,55.22552255225523,Standing
5524,Region_4,4,Steel,1127.0927092709271,29.855985598559858,59.711971197119716,5568.316831683168,Cloudy,2761.7761776177617,2025-02-14,55.23552355235524,5.523552355235523,641.8841884188419,276.17761776177616,"Steel 70%, Concrete 30%",Arch,Good,14.188418841884186,55.23552355235524,Standing
5525,Region_5,40,Concrete,1127.2877287728772,29.860486048604862,59.720972097209724,5569.306930693069,Windy,2762.2762276227622,2025-02-15,55.24552455245525,5.524552455245525,641.964196419642,276.2276227622762,"Concrete 80%, Wood 20%",Beam,Good,14.196419641964198,55.24552455245525,Standing
5526,Region_1,4,Wood,1127.4827482748274,29.864986498649866,59.72997299729973,5570.297029702971,Rainy,2762.7762776277627,2025-02-16,55.255525552555255,5.525552555255525,642.044204420442,276.27762776277626,"Concrete 80%, Wood 20%",Truss,Good,14.204420442044203,55.255525552555255,Standing
5527,Region_2,2,Steel,1127.6777677767777,29.86948694869487,59.73897389738974,5571.287128712871,Sunny,2763.2763276327632,2025-02-17,55.26552655265527,5.526552655265527,642.1242124212422,276.3276327632763,"Steel 70%, Concrete 30%",Arch,Good,14.212421242124215,55.26552655265527,Standing
5528,Region_3,21,Concrete,1127.8727872787279,29.873987398739875,59.74797479747975,5572.277227722772,Snowy,2763.7763776377637,2025-02-18,55.27552755275528,5.5275527552755275,642.2042204220422,276.37763776377636,"Concrete 80%, Wood 20%",Beam,Good,14.22042204220422,55.27552755275528,Standing
5529,Region_4,49,Wood,1128.067806780678,29.87848784878488,59.75697569756976,5573.267326732674,Cloudy,2764.2764276427642,2025-02-19,55.28552855285529,5.528552855285529,642.2842284228423,276.4276427642764,"Concrete 80%, Wood 20%",Truss,Good,14.228422842284232,55.28552855285529,Standing
5530,Region_5,15,Steel,1128.2628262826283,29.882988298829883,59.765976597659765,5574.257425742574,Windy,2764.7764776477648,2025-02-20,55.2955295529553,5.52955295529553,642.3642364236424,276.47764776477646,"Steel 70%, Concrete 30%",Arch,Good,14.236423642364237,55.2955295529553,Standing
